        P4        day      smi_i  curvature   Swin_max   SWin_int   Qnet_max   Qnet_int     LE_max     LE_int  LEveg_max  LEveg_int LEsoil_max LEsoil_int  LEliq_max  LEliq_int     SH_max     SH_int     GR_max     GR_int evafra_ave        beta_ave     Ra_14h     Ra_ave          Rs_14h          Rs_ave   Anet_min   Resp_max    NEE_min    wce_min   Anet_int   Resp_int    NEE_int    wce_int  wce_h_int  wcs_h_int    wce_wcs      WUEplt_ave      WUEeco_ave      WUEint_ave      WUEplt_std      WUEeco_std      WUEint_std   tm_range     tm_max     qm_ave  co2_range    co2_min      h_max      h_ran  lcl_h_min   wg_range     ts_max  wqe_h_int  wqs_h_int    wqe_wqs    wqe_int    VPD_ave     CD_ave   Anet_SUM    DTU_SUM        DVR evafra_14h  SWnet_12h  SWnet_int    thetam0        lai       cveg     qm_18h    wts_int    wte_int  wts_h_int  wte_h_int   w2_range       wg_0       w2_0
   0.32000 229.0000000        nan    1.00000  783.87000   23.86101  497.98000   14.16044  181.62000    5.46866  181.06000    5.45064    0.58816    0.01802    0.00000    0.00000  290.61000    7.78960   27.58900    0.90219    0.49069         1.64687   23.86000   28.92857       298.40000       300.04389   -0.91460    0.15900   -0.76020   -5.24600  -29.88191    5.35133  -24.53058  -41.79415  -42.81000  -15.91000    2.69076        -4.34792        -3.56477        -0.10944         2.04057         1.78009         0.02673   14.98000  301.02000    8.61068   59.00000  362.90000 1474.10000 1244.03000  115.56000    0.00078  304.56000   -3.52613    1.81438   -1.94344   -6.91542   13.86975  186.16354   29.86000    0.00000    0.00000    0.44509  626.24000   19.13653  286.04000    0.01964    0.01945    8.63600    7.79758    1.64719    8.29053    1.72817    0.00172    0.06151    0.07860
   0.32000 230.0000000        nan    1.00000  783.87000   23.86101  496.83000   14.12444  171.29000    5.18135  170.79000    5.16552    0.51803    0.01584    0.00000    0.00000  299.41000    8.03250   27.84300    0.91059    0.47173         1.78765   23.76000   28.75906       324.70000       324.45542   -0.85830    0.16220   -0.70120   -5.34000  -28.13077    5.44147  -22.68930  -43.15319  -43.59000  -14.60000    2.98562        -4.31584        -3.48202        -0.11176         2.02171         1.74856         0.02760   15.14000  301.18000    8.56381   58.50000  363.40000 1491.50000 1261.43000  115.56000    0.00069  304.83000   -3.49553    1.70272   -2.05291   -6.87347   14.17065  189.28164   28.11000    0.00000    0.00000    0.42266  626.24000   19.13653  286.04000    0.02225    0.02200    8.55500    8.04074    1.69126    8.43344    1.75245    0.00161    0.06130    0.07690
   0.32000 231.0000000        nan    1.00000  783.87000   23.86101  495.72000   14.08948  161.27000    4.90162  160.83000    4.88781    0.45150    0.01380    0.00000    0.00000  307.98000    8.26937   28.08200    0.91849    0.45310         1.94140   23.66000   28.58987       353.30000       350.83583   -0.80440    0.16540   -0.64460   -5.43200  -26.45262    5.53002  -20.92260  -44.47219  -44.33000  -13.37000    3.31563        -4.28599        -3.39696        -0.11401         2.00368         1.71645         0.02844   15.30000  301.34000    8.51915   58.00000  363.90000 1508.40000 1278.33000  115.56000    0.00060  305.08000   -3.46550    1.59583   -2.17160   -6.83007   14.46295  192.31608   26.43000    0.00000    0.00000    0.40072  626.24000   19.13653  286.04000    0.02519    0.02488    8.47700    8.27784    1.73425    8.57085    1.77583    0.00151    0.06110    0.07530
   0.32000 232.0000000        nan    1.00000  783.87000   23.86101  494.64000   14.05574  151.62000    4.63123  151.25000    4.61933    0.38838    0.01189    0.00000    0.00000  316.25000    8.49862   28.30400    0.92588    0.43491         2.10873   23.57000   28.42371       384.20000       379.23569   -0.75310    0.16840   -0.59070   -5.52000  -24.85418    5.61627  -19.23790  -45.74381  -45.04000  -12.21000    3.68878        -4.25832        -3.30947        -0.11618         1.98632         1.68355         0.02925   15.44000  301.48000    8.47682   57.60000  364.30000 1524.50000 1294.43000  115.56000    0.00050  305.32000   -3.43623    1.49415   -2.29980   -6.78583   14.74501  195.25262   24.83000    0.00000    0.00000    0.37940  626.24000   19.13653  286.04000    0.02853    0.02813    8.40500    8.50733    1.77588    8.70232    1.79823    0.00142    0.06090    0.07380
   0.32000 233.0000000        nan    1.00000  783.87000   23.86101  493.62000   14.02348  142.42000    4.37234  142.10000    4.36185    0.34353    0.01048    0.00000    0.00000  324.15000    8.71845   28.50900    0.93270    0.41734         2.28956   23.48000   28.26126       417.30000       409.63042   -0.70460    0.17140   -0.53970   -5.60500  -23.34137    5.69963  -17.64174  -46.96107  -45.70000  -11.13000    4.10602        -4.23286        -3.21908        -0.11826         1.96996         1.64941         0.03003   15.58000  301.62000    8.43707   57.20000  364.70000 1539.80000 1309.73000  115.56000    0.00046  305.55000   -3.40807    1.39824   -2.43739   -6.74147   15.01470  198.06592   23.32000    0.00000    0.00000    0.35893  626.24000   19.13653  286.04000    0.03230    0.03179    8.33600    8.72739    1.81581    8.82703    1.81951    0.00132    0.06080    0.07240
   0.32000 234.0000000        nan    1.00000  783.87000   23.86101  492.65000   13.99287  133.73000    4.12614  133.44000    4.11696    0.30164    0.00918    0.00000    0.00000  331.65000    8.92777   28.69600    0.93896    0.40048         2.48421   23.40000   28.10454       452.60000       441.97778   -0.65910    0.17420   -0.49180   -5.68600  -21.91936    5.77951  -16.13986  -48.11643  -46.33000  -10.12000    4.57806        -4.20946        -3.12614        -0.12022         1.95451         1.61434         0.03077   15.72000  301.76000    8.39987   56.80000  365.10000 1554.20000 1324.13000  115.56000    0.00042  305.77000   -3.38122    1.30823   -2.58458   -6.69755   15.27077  200.74608   21.90000    0.00000    0.00000    0.33938  626.24000   19.13653  286.04000    0.03657    0.03591    8.27300    8.93693    1.85386    8.94440    1.83955    0.00124    0.06070    0.07110
   0.32000 235.0000000        nan    1.00000  783.87000   23.86101  491.74000   13.96404  125.58000    3.89408  125.33000    3.88611    0.26247    0.00798    0.00000    0.00000  338.70000    9.12530   28.86500    0.94466    0.38445         2.69216   23.33000   27.95451       489.80000       476.12694   -0.61670    0.17690   -0.44710   -5.76100  -20.59294    5.85539  -14.73755  -49.20548  -46.91000   -9.18200    5.10891        -4.18811        -3.03090        -0.12208         1.94000         1.57831         0.03147   15.84000  301.88000    8.36540   56.40000  365.50000 1567.70000 1337.63000  115.56000    0.00036  305.97000   -3.35570    1.22438   -2.74073   -6.65452   15.51216  203.27549   20.58000    0.00000    0.00000    0.32095  626.24000   19.13653  286.04000    0.04140    0.04055    8.21400    9.13465    1.88977    9.05408    1.85830    0.00116    0.06060    0.06990
   0.32000 236.0000000        nan    1.00000  783.87000   23.86101  490.82000   13.93472  117.34000    3.65769  117.13000    3.65090    0.22396    0.00680    0.00000    0.00000  345.87000    9.32677   29.03000    0.95026    0.36799         2.93377   23.25000   27.79928       532.50000       515.31236   -0.57410    0.17960   -0.40220   -5.84000  -19.25450    5.93329  -13.32121  -50.31488  -47.50000   -8.24900    5.75827        -4.16705        -2.92445        -0.12396         1.92537         1.53782         0.03217   15.96000  302.00000    8.33074   56.10000  365.80000 1581.30000 1351.22000  115.56000    0.00030  306.18000   -3.32948    1.13993   -2.92076   -6.60895   15.75811  205.85508   19.24000    0.00000    0.00000    0.30214  626.24000   19.13653  286.04000    0.04685    0.04577    8.15600    9.33633    1.92641    9.16499    1.87727    0.00108    0.06050    0.06870
   0.64000 216.0000000        nan    2.00000  783.87000   23.86101  514.92000   14.68441  329.85000    9.55337  320.62000    9.26799    9.23410    0.28538    0.00000    0.00000  165.99000    4.38635   22.81000    0.74470    0.74126         0.57260   25.77000   30.95451        97.27000       106.54415   -1.83000    0.11750   -1.71370   -3.75500  -58.79857    4.16413  -54.63443  -21.83940  -29.60000  -40.46000    0.73159        -5.07772        -4.54855        -0.07455         2.36663         2.12574         0.01453   12.46000  298.50000    9.43842   70.30000  351.60000 1202.00000  971.95000  114.01000    0.00950  300.58000   -3.95056    3.70860   -1.06524   -7.20219    9.43266  141.03608   58.74000    0.00000    0.00000    0.74399  626.24000   19.13653  286.04000    0.00387    0.00386   10.11000    4.39084    1.03353    6.02382    1.35010    0.00250    0.11000    0.11000
   0.64000 217.0000000        nan    2.00000  783.87000   23.86101  514.05000   14.65756  322.46000    9.35036  314.56000    9.10546    7.91550    0.24488    0.00000    0.00000  172.17000    4.55371   23.07800    0.75349    0.72953         0.60406   25.65000   30.86504       103.00000       112.32750   -1.77900    0.11940   -1.66090   -3.83800  -57.14399    4.21890  -52.92509  -22.85971  -30.37000  -38.87000    0.78132        -5.02142        -4.50160        -0.07642         2.34639         2.11339         0.01512   12.60000  298.64000    9.38715   69.50000  352.40000 1216.90000  986.85000  114.35000    0.00889  300.79000   -3.93016    3.59554   -1.09307   -7.20477    9.66558  143.36714   57.09000    0.00000    0.00000    0.73012  626.24000   19.13653  286.04000    0.00439    0.00438   10.02000    4.55839    1.06351    6.15045    1.37080    0.00270    0.10050    0.10750
   0.64000 218.0000000        nan    2.00000  783.87000   23.86101  513.04000   14.62653  313.92000    9.11503  307.44000    8.91437    6.50050    0.20066    0.00000    0.00000  179.31000    4.74799   23.38200    0.76352    0.71585         0.64211   25.51000   30.75271       109.90000       119.27806   -1.72100    0.12160   -1.60090   -3.93300  -55.28493    4.28262  -51.00232  -24.02631  -31.24000  -37.12000    0.84159        -4.96035        -4.44955        -0.07855         2.32399         2.09873         0.01580   12.76000  298.80000    9.32965   68.70000  353.20000 1233.90000 1003.85000  114.66000    0.00862  301.04000   -3.90662    3.46816   -1.12642   -7.20562    9.93307  146.04360   55.23000    0.00000    0.00000    0.71385  626.24000   19.13653  286.04000    0.00497    0.00496    9.91500    4.75285    1.09833    6.29491    1.39448    0.00270    0.09160    0.10480
   0.64000 219.0000000        nan    2.00000  783.87000   23.86101  511.95000   14.59288  304.63000    8.85873  299.70000    8.70597    4.98640    0.15276    0.00000    0.00000  187.07000    4.95984   23.70700    0.77432    0.70084         0.68570   25.36000   30.62033       117.80000       127.12278   -1.66000    0.12400   -1.53780   -4.03300  -53.34249    4.35217  -48.99032  -25.27211  -32.15000  -35.31000    0.91051        -4.89842        -4.39717        -0.08083         2.30068         2.08404         0.01655   12.93000  298.97000    9.26922   67.80000  354.10000 1252.10000 1022.05000  114.93000    0.00794  301.30000   -3.88099    3.33326   -1.16432   -7.20399   10.22184  148.93375   53.29000    0.00000    0.00000    0.69595  626.24000   19.13653  286.04000    0.00563    0.00562    9.80500    4.96492    1.13633    6.44924    1.41985    0.00280    0.08311    0.10210
   0.64000 220.0000000        nan    2.00000  783.87000   23.86101  510.75000   14.55580  294.34000    8.57507  290.88000    8.46785    3.53780    0.10722    0.00000    0.00000  195.68000    5.19474   24.06000    0.78599    0.68411         0.73698   25.21000   30.47257       127.10000       136.31111   -1.59500    0.12670   -1.46980   -4.14000  -51.23561    4.42988  -46.80573  -26.64824  -33.14000  -33.39000    0.99251        -4.83459        -4.33968        -0.08333         2.27555         2.06769         0.01738   13.11000  299.15000    9.20445   66.80000  355.10000 1272.10000 1042.05000  115.13000    0.00631  301.58000   -3.85214    3.18800   -1.20833   -7.19772   10.53852  152.11251   51.19000    0.00000    0.00000    0.67600  626.24000   19.13653  286.04000    0.00639    0.00636    9.68800    5.20006    1.17851    6.61730    1.44758    0.00281    0.07551    0.09930
   0.64000 221.0000000        nan    2.00000  783.87000   23.86101  509.50000   14.51702  283.51000    8.27700  281.17000    8.20411    2.40960    0.07289    0.00000    0.00000  204.77000    5.44215   24.42100    0.79787    0.66637         0.79478   25.06000   30.32544       137.60000       146.72611   -1.52500    0.12960   -1.39750   -4.25500  -49.02813    4.51319  -44.51493  -28.10945  -34.16000  -31.42000    1.08721        -4.77207        -4.27574        -0.08594         2.24971         2.04891         0.01826   13.31000  299.35000    9.13860   65.90000  356.00000 1292.70000 1062.65000  115.26000    0.00413  301.88000   -3.82129    3.03930   -1.25729   -7.18652   10.86919  155.44560   48.98000    0.00000    0.00000    0.65485  626.24000   19.13653  286.04000    0.00724    0.00721    9.57000    5.44773    1.22301    6.79081    1.47631    0.00276    0.06971    0.09650
   0.64000 222.0000000        nan    2.00000  783.87000   23.86101  508.19000   14.47673  272.20000    7.96584  270.51000    7.91283    1.73950    0.05300    0.00000    0.00000  214.29000    5.70111   24.78500    0.80978    0.64763         0.85970   24.91000   30.17875       149.70000       158.59417   -1.45200    0.13260   -1.32180   -4.37200  -46.71747    4.60201  -42.11546  -29.65638  -35.22000  -29.42000    1.19714        -4.71136        -4.20279        -0.08865         2.22347         2.02481         0.01920   13.50000  299.54000    9.07215   64.90000  357.00000 1314.00000 1083.94000  115.30000    0.00261  302.19000   -3.78894    2.88868   -1.31165   -7.17061   11.21143  158.91211   46.67000    0.00000    0.00000    0.63256  626.24000   19.13653  286.04000    0.00820    0.00817    9.45100    5.70696    1.26965    6.96895    1.50592    0.00265    0.06631    0.09370
   0.64000 223.0000000        nan    2.00000  783.87000   23.86101  506.91000   14.43728  261.06000    7.65969  259.71000    7.61727    1.38480    0.04243    0.00000    0.00000  223.65000    5.95646   25.13100    0.82113    0.62901         0.92853   24.76000   30.03385       162.70000       171.26194   -1.38100    0.13580   -1.24800   -4.48500  -44.47304    4.69105  -39.78198  -31.18118  -36.24000  -27.51000    1.31734        -4.65585        -4.12776        -0.09128         2.19866         1.99779         0.02012   13.69000  299.73000    9.00917   64.10000  357.80000 1334.70000 1104.64000  115.33000    0.00189  302.50000   -3.75714    2.74477   -1.36884   -7.15167   11.54510  162.30122   44.43000    0.00000    0.00000    0.61032  626.24000   19.13653  286.04000    0.00929    0.00925    9.33900    5.96256    1.31568    7.14077    1.53456    0.00253    0.06461    0.09110
   0.64000 224.0000000        nan    2.00000  783.87000   23.86101  505.60000   14.39690  249.61000    7.34494  248.48000    7.30943    1.15590    0.03550    0.00000    0.00000  233.28000    6.21948   25.47700    0.83248    0.60966         1.00514   24.62000   29.88176       177.20000       185.34403   -1.31000    0.13900   -1.17360   -4.60100  -42.21986    4.78355  -37.43630  -32.73735  -37.26000  -25.63000    1.45377        -4.60274        -4.04987        -0.09397         2.17417         1.96867         0.02107   13.89000  299.93000    8.94661   63.20000  358.70000 1355.60000 1125.54000  115.36000    0.00151  302.80000   -3.72437    2.60103   -1.43188   -7.12854   11.88557  165.77318   42.18000    0.00000    0.00000    0.58715  626.24000   19.13653  286.04000    0.01053    0.01047    9.22700    6.22585    1.36314    7.31438    1.56360    0.00240    0.06361    0.08860
